H4T	6	0.9958588	0.0028346137420584595	0.0028346137420584595
H4T	7	0.9920724999999999	0.006211066168094197	0.006211066168094197
H4T	8	0.992008	0.0039791878009909866	0.0039791878009909866
H4T	9	0.9898775000000001	0.009540749985078622	0.009540749985078622
H4T	10	0.9974042000000001	0.0011465126640769878	0.0011465126640769878
H4T	11	0.9976157999999999	0.0019013818834381177	0.0019013818834381177
H4T	12	0.9952078999999999	0.004290016354540165	0.004290016354540165
H4T	13	0.9938526	0.004102591002443842	0.004102591002443842
H4T	14	0.9908255	0.006416442182220437	0.006416442182220437
H4T	15	0.9927617	0.0034823644601525276	0.0034823644601525276
H4T	16	0.988954	0.006726654195561616	0.006726654195561616
